7/27,China,Shooting Team,10m Air Rifle Mixed Team,1,2
8/02,Netherlands,Rowing Team,Women's Pair,1,2
8/02,Australia,Rowing Team,Women's Pair,3,2
8/02,Romania,Rowing Team,Women's Pair,2,2
8/02,Sweden,Sailing Team,Women's Skiff,2,2
8/02,France,Sailing Team,Women's Skiff,3,2
8/02,Netherlands,Sailing Team,Women's Skiff,1,2
8/03,Great Britain,Athletics Team,4 x 400m Relay Mixed,3,9
8/03,Netherlands,Athletics Team,4 x 400m Relay Mixed,1,6
8/03,United States,Athletics Team,4 x 400m Relay Mixed,2,6
8/03,South Korea,LIM Sihyeon,Archery - Women's Individual,1,1
8/03,France,Lisa BARBELIN,Archery - Women's Individual,3,1
8/03,South Korea,NAM Suhyeon,Archery - Women's Individual,2,1
8/03,Israel,Artem DOLGOPYAT,Artistic Gymnastics - Men's Floor Exercise,2,1
8/03,Philippines,Carlos Edriel YULO,Artistic Gymnastics - Men's Floor Exercise,1,1
8/03,Great Britain,Jake JARMAN,Artistic Gymnastics - Men's Floor Exercise,3,1
8/03,Ireland,Rhys MC CLENAGHAN,Artistic Gymnastics - Men's Pommel Horse,1,1
8/03,Kazakhstan,Nariman KURBANOV,Artistic Gymnastics - Men's Pommel Horse,2,1
8/03,United States,Stephen NEDOROSCIK,Artistic Gymnastics - Men's Pommel Horse,3,1
8/03,United States,Jade CAREY,Artistic Gymnastics - Women's Vault,3,1
8/03,Brazil,Rebeca ANDRADE,Artistic Gymnastics - Women's Vault,2,1
8/03,United States,Simone BILES,Artistic Gymnastics - Women's Vault,1,1
8/03,Norway,Markus ROOTH,Athletics - Men's Decathlon,1,1
8/03,Germany,Leo NEUGEBAUER,Athletics - Men's Decathlon,2,1
8/03,Grenada,Lindon VICTOR,Athletics - Men's Decathlon,3,1
8/03,United States,Ryan CROUSER,Athletics - Men's Shot Put,1,1
8/03,Jamaica,Rajindra CAMPBELL,Athletics - Men's Shot Put,3,1
8/03,United States,Joe KOVACS,Athletics - Men's Shot Put,2,1
8/03,United States,Sha'carri RICHARDSON,Athletics - Women's 100m,2,1
8/03,United States,Melissa JEFFERSON,Athletics - Women's 100m,3,1
8/03,Saint Lucia,Julien ALFRED,Athletics - Women's 100m,1,1
8/03,United States,Jasmine MOORE,Athletics - Women's Triple Jump,3,1
8/03,Jamaica,Shanieka RICKETTS,Athletics - Women's Triple Jump,2,1
8/03,Dominica,Thea LAFOND,Athletics - Women's Triple Jump,1,1
8/03,Brazil,Beatriz Iasmin SOARES FERREIRA,Boxing - Women's 60kg,3,1
8/03,Chinese Taipei,WU Shih Yi,Boxing - Women's 60kg,3,1
8/03,France,Valentin MADOUAS,Cycling Road - Men's Road Race,2,1
8/03,Belgium,Remco EVENEPOEL,Cycling Road - Men's Road Race,1,1
8/03,France,Christophe LAPORTE,Cycling Road - Men's Road Race,3,1
8/03,Germany,Equestrian Team,Dressage Team,1,4
8/03,Denmark,Equestrian Team,Dressage Team,2,4
8/03,Great Britain,Equestrian Team,Dressage Team,3,4
8/03,Australia,Tennis Team,Men's Doubles,1,2
8/03,United States,Tennis Team,Men's Doubles,3,2
8/03,United States,Tennis Team,Men's Doubles,2,2
8/03,Great Britain,Rowing Team,Men's Eight,1,9
8/03,Netherlands,Rowing Team,Men's Eight,2,9
8/03,United States,Rowing Team,Men's Eight,3,9
8/03,United States,Swimming Team,Mixed 4 x 100m Medley Relay,1,8
8/03,China,Swimming Team,Mixed 4 x 100m Medley Relay,2,6
8/03,Australia,Swimming Team,Mixed 4 x 100m Medley Relay,3,8
8/03,Brazil,Judo Team,Mixed Team,3,10
8/03,South Korea,Judo Team,Mixed Team,3,11
8/03,France,Judo Team,Mixed Team,1,14
8/03,Japan,Judo Team,Mixed Team,2,14
8/03,Germany,Oliver ZEIDLER,Rowing - Men's Single Sculls,1,1
8/03,Netherlands,Simon van DORP,Rowing - Men's Single Sculls,3,1
8/03,Individual Neutral Athletes,Yauheni ZALATY,Rowing - Men's Single Sculls,2,1
8/03,New Zealand,Emma TWIGG,Rowing - Women's Single Sculls,2,1
8/03,Lithuania,Viktorija SENKUTE,Rowing - Women's Single Sculls,3,1
8/03,Netherlands,Karolien FLORIJN,Rowing - Women's Single Sculls,1,1
8/03,Australia,Grae MORRIS,Sailing - Men's Windsurfing,2,1
8/03,Israel,Tom REUVENY,Sailing - Men's Windsurfing,1,1
8/03,Netherlands,Luuc van OPZEELAND,Sailing - Men's Windsurfing,3,1
8/03,Great Britain,Emma WILSON,Sailing - Women's Windsurfing,3,1
8/03,Israel,Sharon KANTOR,Sailing - Women's Windsurfing,2,1
8/03,Italy,Marta MAGGETTI,Sailing - Women's Windsurfing,1,1
8/03,South Korea,YANG Jiin,Shooting - 25m Pistol Women,1,1
8/03,France,Camille JEDRZEJEWSKI,Shooting - 25m Pistol Women,2,1
8/03,Hungary,Veronika MAJOR,Shooting - 25m Pistol Women,3,1
8/03,United States,Vincent HANCOCK,Shooting - Skeet Men,1,1
8/03,Chinese Taipei,LEE Meng Yuan,Shooting - Skeet Men,3,1
8/03,United States,Conner Lynn PRINCE,Shooting - Skeet Men,2,1
8/03,Canada,Josh LIENDO,Swimming - Men's 100m Butterfly,2,1
8/03,Canada,Ilya KHARUN,Swimming - Men's 100m Butterfly,3,1
8/03,Hungary,Kristof MILAK,Swimming - Men's 100m Butterfly,1,1
8/03,Canada,Summer McINTOSH,Swimming - Women's 200m Individual Medley,1,1
8/03,United States,Kate DOUGLASS,Swimming - Women's 200m Individual Medley,2,1
8/03,Australia,Kaylee McKEOWN,Swimming - Women's 200m Individual Medley,3,1
8/03,United States,Katie LEDECKY,Swimming - Women's 800m Freestyle,1,1
8/03,United States,Paige MADDEN,Swimming - Women's 800m Freestyle,3,1
8/03,Australia,Ariarne TITMUS,Swimming - Women's 800m Freestyle,2,1
8/03,China,CHEN Meng,Table Tennis - Women's Singles,1,1
8/03,China,SUN Yingsha,Table Tennis - Women's Singles,2,1
8/03,Japan,Hina HAYATA,Table Tennis - Women's Singles,3,1
8/03,Italy,Lorenzo MUSETTI,Tennis - Men's Singles,3,1
8/03,Croatia,Donna VEKIC,Tennis - Women's Singles,2,1
8/03,China,ZHENG Qinwen,Tennis - Women's Singles,1,1
8/03,China,Badminton Team,Women's Doubles,1,2
8/03,China,Badminton Team,Women's Doubles,2,2
8/03,Japan,Badminton Team,Women's Doubles,3,2
8/03,Great Britain,Rowing Team,Women's Eight,3,9
8/03,Canada,Rowing Team,Women's Eight,2,9
8/03,Romania,Rowing Team,Women's Eight,1,9
8/03,South Korea,Fencing Team,Women's Sabre Team,2,4
8/03,Ukraine,Fencing Team,Women's Sabre Team,1,4
8/03,Japan,Fencing Team,Women's Sabre Team,3,4
8/04,United States,Brady ELLISON,Archery - Men's Individual,2,1
8/04,South Korea,KIM Woojin,Archery - Men's Individual,1,1
8/04,South Korea,LEE Wooseok,Archery - Men's Individual,3,1
8/04,China,ZOU Jingyuan,Artistic Gymnastics - Men's Rings,2,1
8/04,China,LIU Yang,Artistic Gymnastics - Men's Rings,1,1
8/04,Greece,Eleftherios PETROUNIAS,Artistic Gymnastics - Men's Rings,3,1
8/04,Armenia,Artur DAVTYAN,Artistic Gymnastics - Men's Vault,2,1
8/04,Philippines,Carlos Edriel YULO,Artistic Gymnastics - Men's Vault,1,1
8/04,Great Britain,Harry HEPWORTH,Artistic Gymnastics - Men's Vault,3,1
8/04,China,QIU Qiyuan,Artistic Gymnastics - Women's Uneven Bars,2,1
8/04,United States,Sunisa LEE,Artistic Gymnastics - Women's Uneven Bars,3,1
8/04,Algeria,Kaylia NEMOUR,Artistic Gymnastics - Women's Uneven Bars,1,1
8/04,United States,Noah LYLES,Athletics - Men's 100m,1,1
8/04,Jamaica,Kishane THOMPSON,Athletics - Men's 100m,2,1
8/04,United States,Fred KERLEY,Athletics - Men's 100m,3,1
8/04,Ukraine,Mykhaylo KOKHAN,Athletics - Men's Hammer Throw,3,1
8/04,Hungary,Bence HALASZ,Athletics - Men's Hammer Throw,2,1
8/04,Canada,Ethan KATZBERG,Athletics - Men's Hammer Throw,1,1
8/04,Australia,Eleanor PATTERSON,Athletics - Women's High Jump,3,1
8/04,Australia,Nicola OLYSLAGERS,Athletics - Women's High Jump,2,1
8/04,Ukraine,Yaroslava MAHUCHIKH,Athletics - Women's High Jump,1,1
8/04,Ukraine,Iryna GERASHCHENKO,Athletics - Women's High Jump,3,1
8/04,Indonesia,Gregoria Mariska TUNJUNG,Badminton - Women's Singles,3,1
8/04,Dominican Republic,Yunior ALCANTARA REYES,Boxing - Men's 51kg,3,1
8/04,Cabo Verde,David de PINA,Boxing - Men's 51kg,3,1
8/04,Canada,Wyatt SANFORD,Boxing - Men's 63.5kg,3,1
8/04,Georgia,Lasha GURULI,Boxing - Men's 63.5kg,3,1
8/04,Cuba,Arlen LOPEZ CARDONA,Boxing - Men's 80kg,3,1
8/04,Dominican Republic,Cristian Javier PINALES,Boxing - Men's 80kg,3,1
8/04,Tajikistan,Davlat BOLTAEV,Boxing - Men's 92kg,3,1
8/04,Spain,Enmanuel REYES PLA,Boxing - Men's 92kg,3,1
8/04,South Korea,IM Aeji,Boxing - Women's 54kg,3,1
8/04,DPR Korea,PANG Cholmi,Boxing - Women's 54kg,3,1
8/04,Belgium,Lotte KOPECKY,Cycling Road - Women's Road Race,3,1
8/04,United States,Kristen FAULKNER,Cycling Road - Women's Road Race,1,1
8/04,Netherlands,Marianne VOS,Cycling Road - Women's Road Race,2,1
8/04,Germany,Isabell WERTH,Equestrian - Dressage Individual,2,1
8/04,Germany,Jessica von BREDOW-WERNDL,Equestrian - Dressage Individual,1,1
8/04,Great Britain,Charlotte FRY,Equestrian - Dressage Individual,3,1
8/04,Great Britain,Tommy FLEETWOOD,Golf - Men's Individual Stroke Play,2,1
8/04,Japan,MATSUYAMA Hideki,Golf - Men's Individual Stroke Play,3,1
8/04,United States,Scottie SCHEFFLER,Golf - Men's Individual Stroke Play,1,1
8/04,United States,Swimming Team,Men's 4 x 100m Medley Relay,2,7
8/04,France,Swimming Team,Men's 4 x 100m Medley Relay,3,6
8/04,China,Swimming Team,Men's 4 x 100m Medley Relay,1,5
8/04,Chinese Taipei,Badminton Team,Men's Doubles,1,2
8/04,Malaysia,Badminton Team,Men's Doubles,3,2
8/04,China,Badminton Team,Men's Doubles,2,2
8/04,Japan,Fencing Team,Men's Foil Team,1,4
8/04,France,Fencing Team,Men's Foil Team,3,4
8/04,Italy,Fencing Team,Men's Foil Team,2,4
8/04,United States,Austen Jewell SMITH,Shooting - Skeet Women,3,1
8/04,Chile,Francisca CROVETTO CHADID,Shooting - Skeet Women,1,1
8/04,Great Britain,Amber Jo RUTTER,Shooting - Skeet Women,2,1
8/04,Italy,Gregorio PALTRINIERI,Swimming - Men's 1500m Freestyle,2,1
8/04,Ireland,Daniel WIFFEN,Swimming - Men's 1500m Freestyle,3,1
8/04,United States,Bobby FINKE,Swimming - Men's 1500m Freestyle,1,1
8/04,China,ZHANG Yufei,Swimming - Women's 50m Freestyle,3,1
8/04,Australia,Meg HARRIS,Swimming - Women's 50m Freestyle,2,1
8/04,Sweden,Sarah SJOESTROEM,Swimming - Women's 50m Freestyle,1,1
8/04,China,FAN Zhendong,Table Tennis - Men's Singles,1,1
8/04,Sweden,Truls MOREGARD,Table Tennis - Men's Singles,2,1
8/04,France,Felix LEBRUN,Table Tennis - Men's Singles,3,1
8/04,Serbia,Novak DJOKOVIC,Tennis - Men's Singles,1,1
8/04,Spain,Carlos ALCARAZ,Tennis - Men's Singles,2,1
8/04,United States,Swimming Team,Women's 4 x 100m Medley Relay,1,8
8/04,Australia,Swimming Team,Women's 4 x 100m Medley Relay,2,8
8/04,China,Swimming Team,Women's 4 x 100m Medley Relay,3,7
8/04,Spain,Tennis Team,Women's Doubles,3,2
8/04,Italy,Tennis Team,Women's Doubles,1,2
8/04,Individual Neutral Athletes,Tennis Team,Women's Doubles,2,2
8/05,Japan,OKA Shinnosuke,Artistic Gymnastics - Men's Horizontal Bar,1,1
8/05,Colombia,Angel BARAJAS,Artistic Gymnastics - Men's Horizontal Bar,2,1
8/05,China,ZHANG Boheng,Artistic Gymnastics - Men's Horizontal Bar,3,1
8/05,Chinese Taipei,TANG Chia-Hung,Artistic Gymnastics - Men's Horizontal Bar,3,1
8/05,Japan,OKA Shinnosuke,Artistic Gymnastics - Men's Parallel Bars,3,1
8/05,China,ZOU Jingyuan,Artistic Gymnastics - Men's Parallel Bars,1,1
8/05,Ukraine,Illia KOVTUN,Artistic Gymnastics - Men's Parallel Bars,2,1
8/05,China,ZHOU Yaqin,Artistic Gymnastics - Women's Balance Beam,2,1
8/05,Italy,Alice D'AMATO,Artistic Gymnastics - Women's Balance Beam,1,1
8/05,Italy,Manila ESPOSITO,Artistic Gymnastics - Women's Balance Beam,3,1
8/05,Brazil,Rebeca ANDRADE,Artistic Gymnastics - Women's Floor Exercise,1,1
8/05,United States,Simone BILES,Artistic Gymnastics - Women's Floor Exercise,2,1
8/05,Romania,Ana BARBOSU,Artistic Gymnastics - Women's Floor Exercise,3,1
8/05,United States,Sam KENDRICKS,Athletics - Men's Pole Vault,2,1
8/05,Greece,Emmanouil KARALIS,Athletics - Men's Pole Vault,3,1
8/05,Sweden,Armand DUPLANTIS,Athletics - Men's Pole Vault,1,1
8/05,Kenya,Beatrice CHEBET,Athletics - Women's 5000m,1,1
8/05,Netherlands,Sifan HASSAN,Athletics - Women's 5000m,3,1
8/05,Kenya,Faith KIPYEGON,Athletics - Women's 5000m,2,1
8/05,Ethiopia,Tsige DUGUMA,Athletics - Women's 800m,2,1
8/05,Kenya,Mary MORAA,Athletics - Women's 800m,3,1
8/05,Great Britain,Keely HODGKINSON,Athletics - Women's 800m,1,1
8/05,Croatia,Sandra ELKASEVIC,Athletics - Women's Discus Throw,3,1
8/05,United States,Valarie ALLMAN,Athletics - Women's Discus Throw,1,1
8/05,China,FENG Bin,Athletics - Women's Discus Throw,2,1
8/05,Malaysia,Zii Jia LEE,Badminton - Men's Singles,3,1
8/05,Denmark,Viktor AXELSEN,Badminton - Men's Singles,1,1
8/05,Thailand,Kunlavut VITIDSARN,Badminton - Men's Singles,2,1
8/05,China,HE Bing Jiao,Badminton - Women's Singles,2,1
8/05,South Korea,AN Se Young,Badminton - Women's Singles,1,1
8/05,Germany,Noah HEGGE,Canoe Slalom - Men's Kayak Cross,3,1
8/05,New Zealand,Finn BUTCHER,Canoe Slalom - Men's Kayak Cross,1,1
8/05,Great Britain,Joseph CLARKE,Canoe Slalom - Men's Kayak Cross,2,1
8/05,Great Britain,Kimberley WOODS,Canoe Slalom - Women's Kayak Cross,3,1
8/05,France,Angele HUG,Canoe Slalom - Women's Kayak Cross,2,1
8/05,Australia,Noemie FOX,Canoe Slalom - Women's Kayak Cross,1,1
8/05,Lithuania,Basketball 3x3 Team,Men,3,4
8/05,France,Basketball 3x3 Team,Men,2,4
8/05,Netherlands,Basketball 3x3 Team,Men,1,4
8/05,Germany,Triathlon Team,Mixed Relay,1,4
8/05,United States,Triathlon Team,Mixed Relay,2,4
8/05,Great Britain,Triathlon Team,Mixed Relay,3,4
8/05,China,LI Yuehong,Shooting - 25m Rapid Fire Pistol Men,1,1
8/05,China,WANG Xinjie,Shooting - 25m Rapid Fire Pistol Men,3,1
8/05,South Korea,CHO Yeongjae,Shooting - 25m Rapid Fire Pistol Men,2,1
8/05,Italy,Shooting Team,Skeet Mixed Team,1,2
8/05,United States,Shooting Team,Skeet Mixed Team,2,2
8/05,China,Shooting Team,Skeet Mixed Team,3,2
8/05,France,Kauli VAAST,Surfing - Men,1,1
8/05,Australia,Jack ROBINSON,Surfing - Men,2,1
8/05,Brazil,Gabriel MEDINA,Surfing - Men,3,1
8/05,France,Johanne DEFAY,Surfing - Women,3,1
8/05,United States,Caroline MARKS,Surfing - Women,1,1
8/05,Brazil,Tatiana WESTON-WEBB,Surfing - Women,2,1
8/05,Spain,Basketball 3x3 Team,Women,2,4
8/05,Germany,Basketball 3x3 Team,Women,1,4
8/05,United States,Basketball 3x3 Team,Women,3,4
8/05,New Zealand,Cycling Track Team,Women's Team Sprint,2,4
8/05,Germany,Cycling Track Team,Women's Team Sprint,3,4
8/05,Great Britain,Cycling Track Team,Women's Team Sprint,1,4
8/06,United States,Yared NUGUSE,Athletics - Men's 1500m,3,1
8/06,Great Britain,Josh KERR,Athletics - Men's 1500m,2,1
8/06,United States,Cole HOCKER,Athletics - Men's 1500m,1,1
8/06,Jamaica,Wayne PINNOCK,Athletics - Men's Long Jump,2,1
8/06,Greece,Miltiadis TENTOGLOU,Athletics - Men's Long Jump,1,1
8/06,Italy,Mattia FURLANI,Athletics - Men's Long Jump,3,1
8/06,United States,Brittany BROWN,Athletics - Women's 200m,3,1
8/06,Saint Lucia,Julien ALFRED,Athletics - Women's 200m,2,1
8/06,United States,Gabrielle THOMAS,Athletics - Women's 200m,1,1
8/06,Bahrain,Winfred YAVI,Athletics - Women's 3000m Steeplechase,1,1
8/06,Uganda,Peruth CHEMUTAI,Athletics - Women's 3000m Steeplechase,2,1
8/06,Kenya,Faith CHEROTICH,Athletics - Women's 3000m Steeplechase,3,1
8/06,China,ZHAO Jie,Athletics - Women's Hammer Throw,3,1
8/06,United States,Annette Nneka ECHIKUNWOKE,Athletics - Women's Hammer Throw,2,1
8/06,Canada,Camryn ROGERS,Athletics - Women's Hammer Throw,1,1
8/06,United States,Omari JONES,Boxing - Men's 71kg,3,1
8/06,Great Britain,Lewis RICHARDSON,Boxing - Men's 71kg,3,1
8/06,Philippines,Aira VILLEGAS,Boxing - Women's 50kg,3,1
8/06,Kazakhstan,Nazym KYZAIBAY,Boxing - Women's 50kg,3,1
8/06,China,YANG Wenlu,Boxing - Women's 60kg,2,1
8/06,Ireland,Kellie HARRINGTON,Boxing - Women's 60kg,1,1
8/06,Chinese Taipei,CHEN Nien Chin,Boxing - Women's 66kg,3,1
8/06,Thailand,Janjaem SUWANNAPHENG,Boxing - Women's 66kg,3,1
8/06,China,CHEN Yuxi,Diving - Women's 10m Platform,2,1
8/06,DPR Korea,KIM Mi Rae,Diving - Women's 10m Platform,3,1
8/06,China,QUAN Hongchan,Diving - Women's 10m Platform,1,1
8/06,Germany,Christian KUKUK,Equestrian - Jumping Individual,1,1
8/06,Switzerland,Steve GUERDAT,Equestrian - Jumping Individual,2,1
8/06,Netherlands,Maikel van der VLEUTEN,Equestrian - Jumping Individual,3,1
8/06,Netherlands,Cycling Track Team,Men's Team Sprint,1,4
8/06,Australia,Cycling Track Team,Men's Team Sprint,3,4
8/06,Great Britain,Cycling Track Team,Men's Team Sprint,2,4
8/06,Australia,Arisa TREW,Skateboarding - Women's Park,1,1
8/06,Japan,HIRAKI Cocona,Skateboarding - Women's Park,2,1
8/06,Great Britain,Sky BROWN,Skateboarding - Women's Park,3,1
8/06,Cuba,Mijain LOPEZ NUNEZ,Wrestling - Men's Greco-Roman 130kg,1,1
8/06,IR Iran,Amin MIRZAZADEH,Wrestling - Men's Greco-Roman 130kg,3,1
8/06,Chile,Yasmani ACOSTA FERNANDEZ,Wrestling - Men's Greco-Roman 130kg,2,1
8/06,China,MENG Lingzhe,Wrestling - Men's Greco-Roman 130kg,3,1
8/06,DPR Korea,RI Se Ung,Wrestling - Men's Greco-Roman 60kg,3,1
8/06,Kyrgyzstan,Zholaman SHARSHENBEKOV,Wrestling - Men's Greco-Roman 60kg,3,1
8/06,Japan,FUMITA Kenichiro,Wrestling - Men's Greco-Roman 60kg,1,1
8/06,China,CAO Liguo,Wrestling - Men's Greco-Roman 60kg,2,1
8/06,United States,Amit ELOR,Wrestling - Women's Freestyle 68kg,1,1
8/06,Turkey,Buse CAVUSOGLU TOSUN,Wrestling - Women's Freestyle 68kg,3,1
8/06,Japan,OZAKI Nonoka,Wrestling - Women's Freestyle 68kg,3,1
8/06,Kyrgyzstan,Meerim ZHUMANAZAROVA,Wrestling - Women's Freestyle 68kg,2,1
8/07,Morocco,Soufiane EL BAKKALI,Athletics - Men's 3000m Steeplechase,1,1
8/07,Kenya,Abraham KIBIWOT,Athletics - Men's 3000m Steeplechase,3,1
8/07,United States,Kenneth ROOKS,Athletics - Men's 3000m Steeplechase,2,1
8/07,United States,Quincy HALL,Athletics - Men's 400m,1,1
8/07,Zambia,Muzala SAMUKONGA,Athletics - Men's 400m,3,1
8/07,Great Britain,Matthew HUDSON-SMITH,Athletics - Men's 400m,2,1
8/07,Australia,Matthew DENNY,Athletics - Men's Discus Throw,3,1
8/07,Jamaica,Roje STONA,Athletics - Men's Discus Throw,1,1
8/07,Lithuania,Mykolas ALEKNA,Athletics - Men's Discus Throw,2,1
8/07,Canada,Alysha NEWMAN,Athletics - Women's Pole Vault,3,1
8/07,Australia,Nina KENNEDY,Athletics - Women's Pole Vault,1,1
8/07,United States,Katie MOON,Athletics - Women's Pole Vault,2,1
8/07,France,Djamili-Dini ABOUDOU MOINDZE,Boxing - Men's +92kg,3,1
8/07,Germany,Nelvie Raman TIAFACK,Boxing - Men's +92kg,3,1
8/07,France,Sofiane OUMIHA,Boxing - Men's 63.5kg,2,1
8/07,Cuba,Erislandy ALVAREZ BORGES,Boxing - Men's 63.5kg,1,1
8/07,Kazakhstan,Nurbek ORALBAY,Boxing - Men's 80kg,2,1
8/07,Ukraine,Oleksandr KHYZHNIAK,Boxing - Men's 80kg,1,1
8/07,Philippines,Nesthy PETECIO,Boxing - Women's 57kg,3,1
8/07,Turkey,Esra YILDIZ KAHRAMAN,Boxing - Women's 57kg,3,1
8/07,Spain,Athletics Team,Marathon Race Walk Relay Mixed,1,2
8/07,Ecuador,Athletics Team,Marathon Race Walk Relay Mixed,2,2
8/07,Australia,Athletics Team,Marathon Race Walk Relay Mixed,3,2
8/07,Australia,Cycling Track Team,Men's Team Pursuit,1,5
8/07,Great Britain,Cycling Track Team,Men's Team Pursuit,2,6
8/07,Italy,Cycling Track Team,Men's Team Pursuit,3,5
8/07,Australia,Matt WEARN,Sailing - Men's Dinghy,1,1
8/07,Cyprus,Pavlos KONTIDES,Sailing - Men's Dinghy,2,1
8/07,Peru,Stefano PESCHIERA,Sailing - Men's Dinghy,3,1
8/07,Denmark,Anne-Marie RINDOM,Sailing - Women's Dinghy,2,1
8/07,Netherlands,Marit BOUWMEESTER,Sailing - Women's Dinghy,1,1
8/07,Norway,Line Flem HOEST,Sailing - Women's Dinghy,3,1
8/07,Australia,Keegan PALMER,Skateboarding - Men's Park,1,1
8/07,United States,Tom SCHAAR,Skateboarding - Men's Park,2,1
8/07,Brazil,Augusto AKIO,Skateboarding - Men's Park,3,1
8/07,Poland,Aleksandra MIROSLAW,Sport Climbing - Women's Speed,1,1
8/07,China,DENG Lijuan,Sport Climbing - Women's Speed,2,1
8/07,Poland,Aleksandra KALUCKA,Sport Climbing - Women's Speed,3,1
8/07,Tunisia,Mohamed Khalil JENDOUBI,Taekwondo - Men -58kg,3,1
8/07,France,Cyrian RAVET,Taekwondo - Men -58kg,3,1
8/07,Azerbaijan,Gashim MAGOMEDOV,Taekwondo - Men -58kg,2,1
8/07,South Korea,PARK Taejoon,Taekwondo - Men -58kg,1,1
8/07,Thailand,Panipak WONGPATTANAKIT,Taekwondo - Women -49kg,1,1
8/07,Croatia,Lena STOJKOVIC,Taekwondo - Women -49kg,3,1
8/07,China,GUO Qing,Taekwondo - Women -49kg,2,1
8/07,IR Iran,Mobina NEMATZADEH,Taekwondo - Women -49kg,3,1
8/07,China,Artistic Swimming Team,Team,1,9
8/07,United States,Artistic Swimming Team,Team,2,9
8/07,Spain,Artistic Swimming Team,Team,3,9
8/07,Thailand,Theerapong SILACHAI,Weightlifting - Men's 61kg,2,1
8/07,United States,Hampton MORRIS,Weightlifting - Men's 61kg,3,1
8/07,China,LI Fabin,Weightlifting - Men's 61kg,1,1
8/07,Thailand,Surodchana KHAMBAO,Weightlifting - Women's 49kg,3,1
8/07,Romania,Mihaela Valentina CAMBEI,Weightlifting - Women's 49kg,2,1
8/07,China,HOU Zhihui,Weightlifting - Women's 49kg,1,1
8/07,United States,Cycling Track Team,Women's Team Pursuit,1,6
8/07,Great Britain,Cycling Track Team,Women's Team Pursuit,3,6
8/07,New Zealand,Cycling Track Team,Women's Team Pursuit,2,5
8/07,Armenia,Malkhas AMOYAN,Wrestling - Men's Greco-Roman 77kg,3,1
8/07,Japan,KUSAKA Nao,Wrestling - Men's Greco-Roman 77kg,1,1
8/07,Kazakhstan,Demeu ZHADRAYEV,Wrestling - Men's Greco-Roman 77kg,2,1
8/07,Kyrgyzstan,Akzhol MAKHMUDOV,Wrestling - Men's Greco-Roman 77kg,3,1
8/07,Cuba,Gabriel Alejandro ROSILLO KINDELAN,Wrestling - Men's Greco-Roman 97kg,3,1
8/07,Armenia,Artur ALEKSANYAN,Wrestling - Men's Greco-Roman 97kg,2,1
8/07,IR Iran,Mohammadhadi SARAVI,Wrestling - Men's Greco-Roman 97kg,1,1
8/07,Kyrgyzstan,Uzur DZHUZUPBEKOV,Wrestling - Men's Greco-Roman 97kg,3,1
8/07,China,FENG Ziqi,Wrestling - Women's Freestyle 50kg,3,1
8/07,United States,Sarah Ann HILDEBRANDT,Wrestling - Women's Freestyle 50kg,1,1
8/07,Cuba,Yusneylis GUZMAN LOPEZ,Wrestling - Women's Freestyle 50kg,2,1
8/07,Japan,SUSAKI Yui,Wrestling - Women's Freestyle 50kg,3,1
